,user_id,business_id,cool,funny,useful,date,stars,restaurant,user
8614,4nQ7MOkbc5u-DYUOgjiDsg,VP9XVlOVolnuUApRaILFwQ,0,0,0,2017,1,268,264
8615,4nQ7MOkbc5u-DYUOgjiDsg,8K5fQnv3YZIIhERyU82UBg,0,0,1,2018,5,1124,264
8616,4nQ7MOkbc5u-DYUOgjiDsg,Ok9vikKusbG_Ue9pJf6s3Q,4,0,1,2016,4,126,264
8617,4nQ7MOkbc5u-DYUOgjiDsg,ZYyi0opV_ivODZ8bU--7Xg,0,0,0,2016,4,90,264
8618,4nQ7MOkbc5u-DYUOgjiDsg,-iQdfdTpXa3Y-WC5OJGTfw,0,0,0,2016,3,1398,264
8619,4nQ7MOkbc5u-DYUOgjiDsg,KbBMhk_G57WQ2M_9srNbCQ,0,0,1,2017,2,810,264
8620,4nQ7MOkbc5u-DYUOgjiDsg,um_o0pxQ3DlRI9EfCzw0hw,4,3,5,2018,5,572,264
8621,4nQ7MOkbc5u-DYUOgjiDsg,prUw_RfU1g66EC8z2R1cig,0,0,1,2016,3,963,264
8622,4nQ7MOkbc5u-DYUOgjiDsg,7ft1Aaqpe8hsPgfy6UVtcw,0,0,0,2016,4,615,264
8623,4nQ7MOkbc5u-DYUOgjiDsg,IRIlwpomRvnXvpkeaGaM2A,0,0,0,2016,4,1172,264
8624,4nQ7MOkbc5u-DYUOgjiDsg,uLzgiSqVg5Pr93VVXSdOlg,1,0,1,2017,3,1161,264
8625,4nQ7MOkbc5u-DYUOgjiDsg,JD55YRLwptXJVkMRekbzNg,0,0,2,2016,5,404,264
8626,4nQ7MOkbc5u-DYUOgjiDsg,eAf1fi8wlDt433b6ITQtlw,0,0,1,2017,2,588,264
8627,4nQ7MOkbc5u-DYUOgjiDsg,ES5KDuquIk2h4_VsgoUQMA,0,0,1,2017,1,997,264
8628,4nQ7MOkbc5u-DYUOgjiDsg,rwLm3556i3xw2n3ND0cpdg,0,0,2,2017,5,115,264
8629,4nQ7MOkbc5u-DYUOgjiDsg,jfOyDJ-W4lV47Y61pPcMfQ,0,0,1,2016,4,993,264
8630,4nQ7MOkbc5u-DYUOgjiDsg,UbZePypGiEf11l1X7mv2SQ,0,0,1,2016,2,1260,264
8631,4nQ7MOkbc5u-DYUOgjiDsg,LkRSDF7gTNXg1OlNNBSVAA,0,0,0,2017,2,1200,264
8632,4nQ7MOkbc5u-DYUOgjiDsg,rULBh_0OpAq1uOM5UuRRJA,0,0,0,2018,4,87,264
8633,4nQ7MOkbc5u-DYUOgjiDsg,Jl2MIN70I2DGw8KhVp6g7Q,0,0,1,2016,5,971,264
8634,4nQ7MOkbc5u-DYUOgjiDsg,7XbDXIvj-SqSnBZ2tpfzbQ,0,0,2,2016,3,611,264
8635,4nQ7MOkbc5u-DYUOgjiDsg,ja01cHy1xqUB9DQ1r1OYKQ,0,0,2,2017,4,967,264
8636,4nQ7MOkbc5u-DYUOgjiDsg,XIg92ukZJn_1aiNx0OmusQ,1,1,0,2017,4,599,264
8637,4nQ7MOkbc5u-DYUOgjiDsg,xVmBc0jyYkb9rjz6X9BPiQ,0,0,0,2016,4,891,264
8638,4nQ7MOkbc5u-DYUOgjiDsg,b6SnFRxxAoZPEedhqfIbVQ,1,0,1,2017,5,538,264
8639,4nQ7MOkbc5u-DYUOgjiDsg,zCSX6Q3HSJ7RxHM5zhmTBw,1,0,0,2018,4,424,264
8640,4nQ7MOkbc5u-DYUOgjiDsg,TdMEsI-NKn64Pz3y62y5sg,9,9,7,2017,5,204,264
8641,4nQ7MOkbc5u-DYUOgjiDsg,-HsqnPAz374YSoyFDyjl3A,1,0,2,2016,5,1302,264
8642,4nQ7MOkbc5u-DYUOgjiDsg,QOlpCzJnVdcnxAmuIwdtEQ,0,0,3,2016,5,1048,264
8643,4nQ7MOkbc5u-DYUOgjiDsg,cJ4Y1CJzXj06twUZ5VGc8w,0,1,0,2017,4,1273,264
8644,4nQ7MOkbc5u-DYUOgjiDsg,5-p6vX8wVC496vU9eOjRNA,0,0,0,2016,5,707,264
8645,4nQ7MOkbc5u-DYUOgjiDsg,4Tj_RK2i5gaIsdSszTYiBg,0,0,1,2016,4,1343,264
8646,4nQ7MOkbc5u-DYUOgjiDsg,C0Gy3NUOKCh0ffMzaXhXlQ,0,0,0,2016,4,1311,264
8647,4nQ7MOkbc5u-DYUOgjiDsg,M4372_M6P0O6jhwPdVcHOg,0,2,4,2016,3,321,264
8648,4nQ7MOkbc5u-DYUOgjiDsg,vaJ--BRxufub7FiqYXhZGA,0,0,2,2018,5,736,264
8649,4nQ7MOkbc5u-DYUOgjiDsg,LdD0yYLcHuamULrvZYY3Jg,1,0,0,2016,5,624,264
8650,4nQ7MOkbc5u-DYUOgjiDsg,mkNDSH0DQlNAF4ml3MYpkg,1,0,0,2016,3,267,264
8651,4nQ7MOkbc5u-DYUOgjiDsg,m0FxJP2atkE8mn-xO23fpQ,4,1,5,2016,5,252,264
8652,4nQ7MOkbc5u-DYUOgjiDsg,VdgLaQinAvwzq0HutvRNiQ,1,0,2,2016,5,1309,264
8653,4nQ7MOkbc5u-DYUOgjiDsg,GoXOq5SegVlAfaTwtDGTVQ,0,0,1,2017,1,551,264
8654,4nQ7MOkbc5u-DYUOgjiDsg,ywfhUYgNQqVf06sYQiIKMQ,2,1,3,2016,4,879,264
8655,4nQ7MOkbc5u-DYUOgjiDsg,3p0yosq4IE5E2B91PdoOSQ,0,0,1,2016,3,1148,264
8656,4nQ7MOkbc5u-DYUOgjiDsg,EpAXhhvS-8U9aG2LlAr5WA,5,4,4,2017,3,1037,264
8657,4nQ7MOkbc5u-DYUOgjiDsg,PR1LvgAgtxYMIBKVSB-McQ,1,0,1,2017,5,519,264
8658,4nQ7MOkbc5u-DYUOgjiDsg,VXnjTDoerAhO6r4bxwASiA,2,0,1,2016,4,1355,264
8659,4nQ7MOkbc5u-DYUOgjiDsg,k9IjHvLWEQC2_kK1_bmaZg,0,0,0,2016,4,237,264
8660,4nQ7MOkbc5u-DYUOgjiDsg,hbaDM4I7PF7jtMM9oUx0kA,0,0,0,2017,4,788,264
8661,4nQ7MOkbc5u-DYUOgjiDsg,mmt2tfx6HkMPVJs2Ecr-Sw,0,0,1,2017,5,352,264
8662,4nQ7MOkbc5u-DYUOgjiDsg,uVzcDI3s3oFb1wzDDar0mQ,0,0,2,2017,2,228,264
8663,4nQ7MOkbc5u-DYUOgjiDsg,yBfRIMeEkzbBNlY4SDLQQg,0,1,0,2016,5,1094,264
8664,4nQ7MOkbc5u-DYUOgjiDsg,c4CKIYAeV7O0UKHsYuzkwQ,0,0,2,2016,1,1129,264
8665,4nQ7MOkbc5u-DYUOgjiDsg,AcsU1Dt_AI1MLAhctLi0Wg,2,1,1,2016,4,1317,264
8666,4nQ7MOkbc5u-DYUOgjiDsg,HOTXSMI5iF2qOeCeLfLQpg,0,1,1,2017,2,857,264
8667,4nQ7MOkbc5u-DYUOgjiDsg,TcKQgA509ffYhQnmaOrwjQ,0,0,1,2018,1,759,264
8668,4nQ7MOkbc5u-DYUOgjiDsg,ZXMlmZgdzhEYWQgJKduSGA,0,1,0,2017,2,79,264
8669,4nQ7MOkbc5u-DYUOgjiDsg,2QzGh0UPJVbjtRlujmBXpw,1,1,2,2016,5,481,264
8670,4nQ7MOkbc5u-DYUOgjiDsg,3iKfOL0ZPx2GpxU86Yk_pw,0,0,1,2016,3,1067,264
8671,4nQ7MOkbc5u-DYUOgjiDsg,nyySk4PNw04rIgEwmzFMfA,1,0,1,2016,4,1322,264
8672,4nQ7MOkbc5u-DYUOgjiDsg,WrYz1HW0YuXG1rPa2Vznjg,1,0,0,2016,4,926,264
8673,4nQ7MOkbc5u-DYUOgjiDsg,FI3PVYBuz5fioko7qhsPZA,0,0,0,2016,5,212,264
8674,4nQ7MOkbc5u-DYUOgjiDsg,xYh8LoZtayTDjt_S2rl97Q,1,0,0,2017,4,25,264
8675,4nQ7MOkbc5u-DYUOgjiDsg,WYRZ9UJOs9rJjuwYeUaj4w,1,1,4,2016,2,547,264
8676,4nQ7MOkbc5u-DYUOgjiDsg,yp2Foce2PvMlZyKUtx_c_Q,0,0,0,2016,5,671,264
8677,4nQ7MOkbc5u-DYUOgjiDsg,lHEOAopruoZHHmwlGYyVjA,0,0,0,2016,4,895,264
8678,4nQ7MOkbc5u-DYUOgjiDsg,U2f9gAft-1gcLlvfw24ZuQ,0,0,0,2016,2,1278,264
8679,4nQ7MOkbc5u-DYUOgjiDsg,UXfewx0UfJrQypFDlwAKYg,0,1,3,2016,2,111,264
8680,4nQ7MOkbc5u-DYUOgjiDsg,yYDjvIuKUU-W6OhA-IkWUw,0,0,0,2016,4,675,264
8681,4nQ7MOkbc5u-DYUOgjiDsg,FfZ5HFjGEFXCCSvL4Se06A,1,0,4,2018,4,176,264
8682,4nQ7MOkbc5u-DYUOgjiDsg,wh2o1CPduEtg-wFCuJlQKQ,0,0,1,2016,2,1414,264
8683,4nQ7MOkbc5u-DYUOgjiDsg,ddKDQrFm8XbgZVdvWmcbng,0,0,1,2018,2,1431,264
8684,tB13dcZFu2fCon-th_-eDQ,gkxmQi2cipbysXFgT_w_jA,0,0,1,2016,4,86,2683
8685,tB13dcZFu2fCon-th_-eDQ,XKPosZx2j4RHcZ8Ewdwj0A,0,0,0,2016,4,1026,2683
8686,tB13dcZFu2fCon-th_-eDQ,5T6kFKFycym_GkhgOiysIw,0,0,0,2016,4,2,2683
8687,tB13dcZFu2fCon-th_-eDQ,zw4Legbcu018p5WcZ74iWA,0,0,0,2016,4,219,2683
8688,tB13dcZFu2fCon-th_-eDQ,GuAa3tTE3zSr05sUOQYXzA,0,0,0,2016,5,890,2683
8689,tB13dcZFu2fCon-th_-eDQ,7Ug8zCmY6iDTewxWqeYQ2g,0,0,0,2016,5,636,2683
8690,tB13dcZFu2fCon-th_-eDQ,FVY75lAgzS4BKFPnZ8oHeA,0,0,0,2016,4,1497,2683
8691,NxcAZKuSKHNCRs18VuhTxA,gkxmQi2cipbysXFgT_w_jA,0,0,0,2017,5,86,1140
8692,NxcAZKuSKHNCRs18VuhTxA,82fdk8YOZ67hl_t66BydzA,0,0,0,2017,4,1331,1140
8693,NxcAZKuSKHNCRs18VuhTxA,x44p6wwZ-HZdKeuxEqwHtg,0,0,0,2017,5,1017,1140
8694,NxcAZKuSKHNCRs18VuhTxA,JRRduMZI2aU3UCjfNEQURA,0,0,0,2017,3,996,1140
8695,NxcAZKuSKHNCRs18VuhTxA,R4xJiZIgjQ8kb6mMRMJJjg,0,0,1,2017,1,717,1140
8696,NxcAZKuSKHNCRs18VuhTxA,RJdSwvgAd2TRdQw4iOsrag,1,0,1,2017,5,1222,1140
8697,NxcAZKuSKHNCRs18VuhTxA,kpuMEGNsjD4R5VnJa8IWTw,0,0,0,2017,2,175,1140
8698,NxcAZKuSKHNCRs18VuhTxA,2wFSVah7gU9ImNuBHwIaDg,0,0,0,2017,4,1474,1140
8699,xp-5R1akrzPZZHwLMUMF5Q,gkxmQi2cipbysXFgT_w_jA,0,0,0,2013,3,86,2891
8700,xp-5R1akrzPZZHwLMUMF5Q,1uPQTz5XZSWr0ti7kUpaDw,0,0,2,2013,4,969,2891
8701,xp-5R1akrzPZZHwLMUMF5Q,2gUbgbdJ7IFSbicBXlSchw,1,0,1,2013,5,1365,2891
8702,xp-5R1akrzPZZHwLMUMF5Q,46Ld9Qc9nAx_A0jwclNZiw,1,1,3,2013,4,819,2891
8703,xp-5R1akrzPZZHwLMUMF5Q,qnnSVMmV7SISnu2NGubVgw,0,1,1,2013,4,863,2891
8704,ic0TcEU6IJkVOBOTXj9hSQ,gkxmQi2cipbysXFgT_w_jA,0,0,0,2015,4,86,2187
8705,ic0TcEU6IJkVOBOTXj9hSQ,JqVLQ4pwjGxXE5INQsYOiQ,0,0,0,2015,5,1052,2187
8706,ic0TcEU6IJkVOBOTXj9hSQ,uLzgiSqVg5Pr93VVXSdOlg,0,0,1,2015,4,1161,2187
8707,ic0TcEU6IJkVOBOTXj9hSQ,SFnrHuVFSNiondFVUBLJZQ,0,0,0,2015,5,463,2187
8708,ic0TcEU6IJkVOBOTXj9hSQ,Jl2MIN70I2DGw8KhVp6g7Q,0,0,0,2015,5,971,2187
8709,XnK41AHZciK5hrWwi7QsPg,gkxmQi2cipbysXFgT_w_jA,0,0,0,2014,5,86,1615
8710,XnK41AHZciK5hrWwi7QsPg,dJzRwJytL1ECqYA98aHQaQ,1,0,1,2014,5,225,1615
8711,XnK41AHZciK5hrWwi7QsPg,ubOoMnnqm5w30gh_eRNxkA,0,0,0,2014,3,124,1615
8712,XnK41AHZciK5hrWwi7QsPg,9B9VEYYj8oW5byOZeerwaQ,0,0,0,2014,5,1122,1615
8713,XnK41AHZciK5hrWwi7QsPg,-iQdfdTpXa3Y-WC5OJGTfw,0,0,0,2014,4,1398,1615
8714,XnK41AHZciK5hrWwi7QsPg,_YzwG_p4MXtZnb3ZEDLmdg,0,0,0,2014,5,443,1615
8715,m0k4qKrajeg3libJmOSE3g,gkxmQi2cipbysXFgT_w_jA,0,0,1,2009,2,86,2344
8716,m0k4qKrajeg3libJmOSE3g,hvjgF-vnPw2jyL5DBuB0qg,2,4,8,2009,2,1274,2344
8717,m0k4qKrajeg3libJmOSE3g,5T6kFKFycym_GkhgOiysIw,1,0,2,2009,3,2,2344
8718,m0k4qKrajeg3libJmOSE3g,kpuMEGNsjD4R5VnJa8IWTw,1,0,1,2009,5,175,2344
8719,m0k4qKrajeg3libJmOSE3g,ZmBrHN9UyaCk5JXWstV8mQ,1,0,1,2009,4,749,2344
8720,m0k4qKrajeg3libJmOSE3g,wkvidfk5S5bBAZ4sKEMf-w,4,6,6,2009,1,105,2344
8721,m0k4qKrajeg3libJmOSE3g,LLOCKcFIKbeWmiyCGytBSg,0,0,1,2009,4,83,2344
8722,m0k4qKrajeg3libJmOSE3g,j1539puFZDzoGXPT1eTKzw,2,1,3,2009,1,1500,2344
8723,gS4QCL6j_umAyfJXBGAZJQ,gkxmQi2cipbysXFgT_w_jA,1,0,1,2011,4,86,2067
8724,gS4QCL6j_umAyfJXBGAZJQ,hvjgF-vnPw2jyL5DBuB0qg,4,1,7,2012,5,1274,2067
8725,gS4QCL6j_umAyfJXBGAZJQ,3jKUbhGSjFTv5jZ0wnW0xA,2,1,3,2011,5,511,2067
8726,gS4QCL6j_umAyfJXBGAZJQ,5T6kFKFycym_GkhgOiysIw,2,0,2,2011,4,2,2067
8727,gS4QCL6j_umAyfJXBGAZJQ,ubOoMnnqm5w30gh_eRNxkA,0,0,1,2012,4,124,2067
8728,gS4QCL6j_umAyfJXBGAZJQ,f-GwGqmGJ17F6w5CXcZkSg,0,0,1,2013,4,186,2067
8729,gS4QCL6j_umAyfJXBGAZJQ,eAf1fi8wlDt433b6ITQtlw,3,0,5,2011,5,588,2067
8730,gS4QCL6j_umAyfJXBGAZJQ,kpuMEGNsjD4R5VnJa8IWTw,1,0,1,2017,4,175,2067
8731,gS4QCL6j_umAyfJXBGAZJQ,2LOTz08OPRyA0ibJImJRbQ,0,0,0,2017,3,493,2067
8732,gS4QCL6j_umAyfJXBGAZJQ,cVtpNvkn5e6DZ1HEZSSGTA,1,0,1,2013,4,1296,2067
8733,gS4QCL6j_umAyfJXBGAZJQ,YgbDPdxiob2rSH2NIM0tsQ,0,0,1,2012,2,1522,2067
8734,9amD0gMQDRz9FBcrxBCCkg,gkxmQi2cipbysXFgT_w_jA,0,0,0,2017,4,86,484
8735,9amD0gMQDRz9FBcrxBCCkg,2gUbgbdJ7IFSbicBXlSchw,0,0,1,2017,4,1365,484
8736,9amD0gMQDRz9FBcrxBCCkg,0W4lkclzZThpx3V65bVgig,0,0,2,2017,4,887,484
8737,9amD0gMQDRz9FBcrxBCCkg,5T6kFKFycym_GkhgOiysIw,0,0,1,2017,1,2,484
8738,9amD0gMQDRz9FBcrxBCCkg,5Rh6E8PpHiyegNbbeNX5Ug,0,0,0,2017,4,1109,484
8739,9amD0gMQDRz9FBcrxBCCkg,KHcqvfwkGv6k6KtLDcpogQ,0,0,0,2017,4,1020,484
8740,9amD0gMQDRz9FBcrxBCCkg,p94oHG7K9BqcMVVOlkzhPg,0,0,0,2017,5,1139,484
8741,C63nSmO0gBQt3I8953wAlQ,gkxmQi2cipbysXFgT_w_jA,1,0,2,2012,5,86,610
8742,C63nSmO0gBQt3I8953wAlQ,FhgAHo-8--equM8w5UZ41Q,0,0,0,2012,4,357,610
8743,C63nSmO0gBQt3I8953wAlQ,t7R-p3dhGV78dSARAFKEOA,0,0,0,2015,5,651,610
8744,C63nSmO0gBQt3I8953wAlQ,oq3X84QyoUC8tLDyOJUXRQ,1,3,1,2011,4,285,610
8745,C63nSmO0gBQt3I8953wAlQ,J6qWt6XIUmIGFHX5rQJA-w,1,0,1,2012,3,627,610
8746,C63nSmO0gBQt3I8953wAlQ,GuAa3tTE3zSr05sUOQYXzA,2,1,1,2011,5,890,610
8747,C63nSmO0gBQt3I8953wAlQ,OxkW1Eco5R6l-krtkEhwhQ,3,2,10,2012,5,1532,610
8748,C63nSmO0gBQt3I8953wAlQ,FVY75lAgzS4BKFPnZ8oHeA,1,0,2,2011,4,1497,610
8749,C63nSmO0gBQt3I8953wAlQ,tAj-0ZPUATzLHS0KHzXFBQ,2,0,1,2011,3,184,610
8750,C63nSmO0gBQt3I8953wAlQ,cemMv5hvZZPj-_1V4xT9rQ,1,0,2,2012,5,245,610
8751,C63nSmO0gBQt3I8953wAlQ,OtVC3faAuq7ygOBQLNvIcw,1,0,5,2012,2,1262,610
8752,C63nSmO0gBQt3I8953wAlQ,6r2f7qd5NZBv1cLOzRVxKA,2,0,2,2011,4,374,610
8753,C63nSmO0gBQt3I8953wAlQ,FI3PVYBuz5fioko7qhsPZA,0,4,1,2012,2,212,610
8754,jfUTkA8sIhiw5ahn9-9HPg,gkxmQi2cipbysXFgT_w_jA,0,0,1,2013,5,86,2241
8755,jfUTkA8sIhiw5ahn9-9HPg,bMiyGPaMqF0svjseW1UR_g,2,0,1,2013,4,858,2241
8756,jfUTkA8sIhiw5ahn9-9HPg,uU1VdmqO6UTCiRgbhQrbsg,0,0,0,2013,4,709,2241
8757,jfUTkA8sIhiw5ahn9-9HPg,EPb3FWs3mxQLUjGeMNP0SQ,0,0,0,2013,3,1395,2241
8758,jfUTkA8sIhiw5ahn9-9HPg,gYAM9MZ_s-YKIUZSZ2Evyg,1,1,2,2013,4,631,2241
8759,jfUTkA8sIhiw5ahn9-9HPg,2gUbgbdJ7IFSbicBXlSchw,0,0,1,2013,4,1365,2241
8760,jfUTkA8sIhiw5ahn9-9HPg,0k-WPC8TGbdSdl7qKHcRvg,1,0,1,2013,4,1494,2241
8761,jfUTkA8sIhiw5ahn9-9HPg,wzugmCevnXuCMCF4upAf0w,0,1,0,2013,4,108,2241
8762,jfUTkA8sIhiw5ahn9-9HPg,46Ld9Qc9nAx_A0jwclNZiw,3,1,2,2013,5,819,2241
8763,jfUTkA8sIhiw5ahn9-9HPg,yEZn1XpLsEC9uBa-X4xAZw,0,0,0,2013,4,865,2241
8764,jfUTkA8sIhiw5ahn9-9HPg,FhgAHo-8--equM8w5UZ41Q,0,0,0,2013,4,357,2241
8765,jfUTkA8sIhiw5ahn9-9HPg,0W4lkclzZThpx3V65bVgig,2,3,4,2013,1,887,2241
8766,jfUTkA8sIhiw5ahn9-9HPg,jW_hNGlYJw2Q2ssYDHihfg,1,0,1,2013,3,92,2241
8767,jfUTkA8sIhiw5ahn9-9HPg,58APdML-PG_OD4El2ePTvw,2,0,4,2013,5,502,2241
8768,jfUTkA8sIhiw5ahn9-9HPg,mmazCP1ZH0QsUqDS6OivFA,2,1,1,2013,3,584,2241
8769,jfUTkA8sIhiw5ahn9-9HPg,ubOoMnnqm5w30gh_eRNxkA,0,1,4,2013,1,124,2241
8770,jfUTkA8sIhiw5ahn9-9HPg,J6qWt6XIUmIGFHX5rQJA-w,1,0,0,2013,4,627,2241
8771,jfUTkA8sIhiw5ahn9-9HPg,TJt1W9haRm2DKuoZLQ69yA,1,0,1,2013,5,923,2241
8772,jfUTkA8sIhiw5ahn9-9HPg,K7szuaFnuV6nz4w_i-bLPg,0,0,1,2013,3,1185,2241
8773,jfUTkA8sIhiw5ahn9-9HPg,kKY726bQREexYHHNLK1H7g,0,0,1,2013,4,1136,2241
8774,jfUTkA8sIhiw5ahn9-9HPg,FaCxpKgHPgUO9vqyOny5CA,0,0,1,2013,5,82,2241
8775,jfUTkA8sIhiw5ahn9-9HPg,RJEnPm-97UM7Gp5H83ZXsg,1,0,1,2013,4,1065,2241
8776,jfUTkA8sIhiw5ahn9-9HPg,YhfXd8VmcmCo_4ea_wqgLQ,0,0,1,2013,4,488,2241
8777,jfUTkA8sIhiw5ahn9-9HPg,ES5KDuquIk2h4_VsgoUQMA,1,0,1,2014,3,997,2241
8778,jfUTkA8sIhiw5ahn9-9HPg,QD0gnPAdy7w2vZZG9I41Sw,2,0,4,2014,5,405,2241
8779,jfUTkA8sIhiw5ahn9-9HPg,c8j5MQqlb0RhgS_bpxMDuA,1,0,0,2013,4,1071,2241
8780,jfUTkA8sIhiw5ahn9-9HPg,31KfCljxlb6zRS8r00lm2w,0,0,2,2013,3,198,2241
8781,jfUTkA8sIhiw5ahn9-9HPg,ZmBrHN9UyaCk5JXWstV8mQ,5,0,6,2014,5,749,2241
8782,jfUTkA8sIhiw5ahn9-9HPg,iJrtc5SiTl0xUzDsXSh-Rg,0,0,0,2013,2,851,2241
8783,jfUTkA8sIhiw5ahn9-9HPg,5dq4wM4fiuu965oHBmVd0g,5,0,4,2014,4,1441,2241
8784,jfUTkA8sIhiw5ahn9-9HPg,RZGnCM5qlDgNTREtfPwZCA,2,0,4,2014,4,874,2241
8785,jfUTkA8sIhiw5ahn9-9HPg,bu4hyEunQWhCrNDwpb1Nxw,0,0,0,2013,3,1082,2241
8786,jfUTkA8sIhiw5ahn9-9HPg,lAXvPp580Puo-BPlbE_o1g,0,0,0,2013,3,824,2241
8787,jfUTkA8sIhiw5ahn9-9HPg,cJ4Y1CJzXj06twUZ5VGc8w,1,0,0,2013,3,1273,2241
8788,jfUTkA8sIhiw5ahn9-9HPg,7vvXlBtxa-TAaoZFWoRxkA,1,0,2,2013,3,1417,2241
8789,jfUTkA8sIhiw5ahn9-9HPg,LhwP2zI_KEueErtCB8zqrw,1,1,3,2013,3,593,2241
8790,jfUTkA8sIhiw5ahn9-9HPg,9n6BBipidP5Eyb9xGrS0Ww,1,0,1,2013,4,716,2241
8791,jfUTkA8sIhiw5ahn9-9HPg,O5ghc-XP5nQ1EtoFev5NIg,0,0,0,2013,4,415,2241
8792,jfUTkA8sIhiw5ahn9-9HPg,xBxDMEkFK5GBhiy-8gGE9w,0,0,2,2013,3,949,2241
8793,jfUTkA8sIhiw5ahn9-9HPg,WKNiWJ9-56GmMBPKezDoIA,0,0,0,2013,1,1345,2241
8794,jfUTkA8sIhiw5ahn9-9HPg,ANYTIXMmXymc3xpEMUN1qw,1,0,1,2013,4,470,2241
8795,jfUTkA8sIhiw5ahn9-9HPg,T6TOUgbuEKFkl3kHGpoN7Q,0,0,0,2013,4,514,2241
8796,jfUTkA8sIhiw5ahn9-9HPg,CLmTdEou9tYeUP7fuF4CIA,1,0,0,2013,4,1209,2241
8797,jfUTkA8sIhiw5ahn9-9HPg,KRE8xP36FN1STOoZKU_FSw,0,0,0,2013,4,1463,2241
8798,jfUTkA8sIhiw5ahn9-9HPg,hrU4bUqKXMewJuSC90sInA,1,0,1,2013,4,188,2241
8799,jfUTkA8sIhiw5ahn9-9HPg,YgbDPdxiob2rSH2NIM0tsQ,1,0,1,2013,3,1522,2241
8800,jfUTkA8sIhiw5ahn9-9HPg,sqpgdaQV5-GBsn8IIrAT6A,0,0,1,2013,3,294,2241
8801,jfUTkA8sIhiw5ahn9-9HPg,q57kz1k9S4IyyaQL476UZA,0,2,1,2013,2,167,2241
8802,jfUTkA8sIhiw5ahn9-9HPg,zktCQRlDtF6XmOpqKBz1mA,2,0,3,2013,4,331,2241
8803,jfUTkA8sIhiw5ahn9-9HPg,ImGV3P_qCPnPk7-Vw56HFg,0,0,0,2013,4,391,2241
8804,jfUTkA8sIhiw5ahn9-9HPg,mSAeJABa1LMJYC__vtMnMw,0,1,0,2013,2,1227,2241
8805,jfUTkA8sIhiw5ahn9-9HPg,o5y3cwNbTooMI1wJy_M1wQ,0,0,1,2013,3,432,2241
8806,7eHfZUHxun1Al3W2lEAc1g,gkxmQi2cipbysXFgT_w_jA,0,0,3,2015,1,86,398
8807,7eHfZUHxun1Al3W2lEAc1g,1Ok2EXqdH-R0sy-_tyOrMg,0,0,2,2015,2,330,398
8808,7eHfZUHxun1Al3W2lEAc1g,mm2wLW24ESxNIEL2bjseaQ,0,0,0,2015,1,1167,398
8809,7eHfZUHxun1Al3W2lEAc1g,NQBhCRbFKQOfyAY8kRYP8g,0,1,1,2015,5,932,398
8810,7eHfZUHxun1Al3W2lEAc1g,_K63HbZBVQSBCvQicQdl-A,0,0,3,2015,5,477,398
8811,7eHfZUHxun1Al3W2lEAc1g,LSPwq3J4WDHh6q3Cu0uMog,0,0,0,2015,4,1362,398
8812,7eHfZUHxun1Al3W2lEAc1g,5T6kFKFycym_GkhgOiysIw,0,0,0,2015,5,2,398
8813,7eHfZUHxun1Al3W2lEAc1g,YMcGgFQDEarRQ22ml1z_VQ,0,0,1,2015,3,398,398
8814,7eHfZUHxun1Al3W2lEAc1g,gxMa7j1LXIUxxBoP0osDpA,1,0,0,2015,4,510,398
8815,7eHfZUHxun1Al3W2lEAc1g,G7sVtpD6aqpuUB4F3LEG_w,2,1,3,2015,3,836,398
8816,7eHfZUHxun1Al3W2lEAc1g,LUd3UdlUvCr54H-7ttm0TQ,0,0,0,2015,4,422,398
8817,7eHfZUHxun1Al3W2lEAc1g,SfHE6qK6dT7wxX-Ow82tRg,0,0,0,2015,5,746,398
8818,7eHfZUHxun1Al3W2lEAc1g,P8BE9zzM-pUuPDHs6gsy2Q,2,0,1,2015,4,856,398
8819,7eHfZUHxun1Al3W2lEAc1g,5Rh6E8PpHiyegNbbeNX5Ug,0,0,0,2015,5,1109,398
8820,7eHfZUHxun1Al3W2lEAc1g,i5j3FrxdR224KIjfv8x2CQ,4,2,5,2016,5,789,398
8821,7eHfZUHxun1Al3W2lEAc1g,m0FxJP2atkE8mn-xO23fpQ,0,0,0,2015,4,252,398
8822,7eHfZUHxun1Al3W2lEAc1g,H3gLUOAYxnYL6Rzgvq28Jg,1,0,3,2016,4,847,398
8823,7eHfZUHxun1Al3W2lEAc1g,-ZHeHh4bwLlecbcAD7fTqw,2,2,2,2015,5,351,398
8824,7eHfZUHxun1Al3W2lEAc1g,fzOSlXP2ZyZjWuj1M_MWwA,1,0,2,2016,5,809,398
8825,7eHfZUHxun1Al3W2lEAc1g,tmWp4Rtr_cm7nCh2urEUFg,1,0,1,2015,4,950,398
8826,7eHfZUHxun1Al3W2lEAc1g,RIIOjIdlzRyESw1BkmQHtw,1,0,3,2015,4,745,398
8827,7eHfZUHxun1Al3W2lEAc1g,Ud2r44vcEX9mPCmk62bPuw,1,2,1,2015,5,385,398
8828,vvHibTh00pGA8d_OJDOETg,gkxmQi2cipbysXFgT_w_jA,0,0,0,2017,4,86,2798
8829,vvHibTh00pGA8d_OJDOETg,mm2wLW24ESxNIEL2bjseaQ,0,0,0,2017,5,1167,2798
8830,vvHibTh00pGA8d_OJDOETg,46Ld9Qc9nAx_A0jwclNZiw,1,0,0,2017,5,819,2798
8831,vvHibTh00pGA8d_OJDOETg,ii9kqE9s4456Jn9asz-BPQ,3,0,3,2017,4,182,2798
